empleado_id,departamento,nivel_educacion,ciudad,zona_geografica,genero,estado_civil,tipo_vivienda,medio_transporte,hobby_principal,tipo_personalidad,modalidad_trabajo,edad,experiencia_anos,num_hijos,salario_anual,horas_semanales,horas_ejercicio_semana,horas_videojuegos_semana,horas_ocio_semana,horas_sueno_noche,nivel_estres,satisfaccion_laboral,productividad_score,dias_vacaciones,capacitaciones_ano
EMP_01120,Tecnología,Maestría,León,Centro,Femenino,Casado,Propia,Auto propio,Lectura,Extrovertido,Remoto,35,8,1,110606,40,6,5,20,7.7,3.7,10,100,26,9
EMP_01121,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Soltero,Hipotecada,Uber/Taxi,Viajes,Ambivertido,Remoto,34,5,0,125396,41,4,7,37,6.4,4.9,10,100,22,8
EMP_01122,Tecnología,Maestría,Guadalajara,Occidente,Femenino,Casado,Rentada,Transporte público,Viajes,Extrovertido,Híbrido,33,6,1,96576,39,9,7,24,8.1,4.9,10,100,26,8
EMP_01123,Legal,Doctorado,Ciudad de México,Centro,Masculino,Soltero,Propia,Transporte público,Lectura,Introvertido,Híbrido,37,12,0,178884,45,3,4,30,6.4,6.1,10,88,25,4
EMP_01124,Ventas,Maestría,Ciudad de México,Centro,No binario,Casado,Propia,Transporte público,Videojuegos,Ambivertido,Presencial,34,10,1,25360,38,3,50,15,6.5,5.1,7.5,88,15,3
EMP_01125,Ventas,Licenciatura,Ciudad de México,Centro,Femenino,Unión libre,Hipotecada,Uber/Taxi,Música,Extrovertido,Presencial,27,1,0,50628,47,5,8,20,7.5,6.9,7.4,76,19,4
EMP_01126,Legal,Maestría,Mérida,Sureste,Femenino,Unión libre,Propia,Transporte público,Música,Introvertido,Presencial,29,4,1,71729,51,2,7,19,6.4,8,8.8,100,24,5
EMP_01127,Legal,Maestría,Mérida,Sureste,Masculino,Viudo,Familiar,Auto propio,Videojuegos,Ambivertido,Presencial,22,0,0,18000,49,1,50,22,7,7.1,5.8,74,17,3
EMP_01128,Operaciones,Maestría,Guadalajara,Occidente,Masculino,Divorciado,Propia,Transporte público,Música,Introvertido,Presencial,26,2,1,57850,42,3,1,24,8,5.9,8,96,19,4
EMP_01129,Operaciones,Licenciatura,Tijuana,Norte,Femenino,Divorciado,Hipotecada,Motocicleta,Tecnología,Ambivertido,Presencial,35,9,1,83315,42,5,12,23,8.4,8.2,9.3,98,22,1
EMP_01130,Diseño,Licenciatura,Tijuana,Norte,Masculino,Soltero,Familiar,Auto propio,Música,Ambivertido,Remoto,28,0,0,55434,35,0,3,39,8,3.6,9.9,71,23,6
EMP_01131,Ventas,Licenciatura,Puebla,Centro,Masculino,Casado,Rentada,Transporte público,Viajes,Introvertido,Presencial,26,3,0,65673,37,5,1,24,8.8,5.8,9.7,95,22,3
EMP_01132,Ventas,Licenciatura,Ciudad de México,Centro,Femenino,Casado,Propia,Auto propio,Cocina,Ambivertido,Híbrido,32,3,0,58202,37,5,8,23,8,5.4,8.5,92,23,2
EMP_01133,Operaciones,Bachillerato,Ciudad de México,Centro,Masculino,Soltero,Rentada,Bicicleta,Arte,Extrovertido,Híbrido,23,0,0,43560,49,2,9,30,6.6,7,6.1,87,16,1
EMP_01134,Operaciones,Licenciatura,Puebla,Centro,Femenino,Casado,Familiar,Transporte público,Deportes,Extrovertido,Remoto,37,12,2,65352,38,9,0,14,7.3,5.6,8.5,78,21,3
EMP_01135,Tecnología,Maestría,Tijuana,Norte,Femenino,Unión libre,Familiar,Auto propio,Música,Introvertido,Remoto,37,11,2,138450,35,3,6,12,8.1,6.2,10,100,26,8
EMP_01136,Finanzas,Doctorado,Puebla,Centro,Masculino,Casado,Rentada,Auto propio,Tecnología,Extrovertido,Remoto,41,15,1,176788,44,4,6,14,7.5,4.9,10,100,24,5
EMP_01137,Legal,Maestría,Tijuana,Norte,Masculino,Unión libre,Hipotecada,Auto propio,Música,Ambivertido,Presencial,42,14,0,130168,50,8,1,29,8,7,10,96,23,5
EMP_01138,Finanzas,Maestría,Monterrey,Norte,Masculino,Casado,Rentada,Auto propio,Tecnología,Extrovertido,Presencial,32,10,0,111935,47,7,16,22,7.6,6,8.2,96,21,4
EMP_01139,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Unión libre,Rentada,Bicicleta,Lectura,Introvertido,Presencial,36,8,2,158421,43,3,12,14,7.2,7.5,10,100,23,7
EMP_01140,Finanzas,Bachillerato,Tijuana,Norte,Femenino,Casado,Familiar,Auto propio,Viajes,Ambivertido,Híbrido,38,14,0,85292,44,3,4,22,7.4,7.3,8.1,82,21,3
EMP_01141,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Casado,Familiar,Transporte público,Deportes,Extrovertido,Híbrido,33,11,1,131910,36,25,7,7,8.2,5.8,10,100,22,8
EMP_01142,Tecnología,Maestría,Guadalajara,Occidente,Masculino,Soltero,Hipotecada,Auto propio,Videojuegos,Extrovertido,Híbrido,34,6,0,79790,40,8,31,37,7.6,2.8,10,100,23,8
EMP_01143,Finanzas,Licenciatura,León,Centro,Masculino,Soltero,Propia,Transporte público,Viajes,Introvertido,Presencial,25,1,0,74590,48,0,11,44,7.3,6.1,7.7,99,24,4
EMP_01144,Operaciones,Licenciatura,Ciudad de México,Centro,Masculino,Divorciado,Propia,Auto propio,Viajes,Ambivertido,Presencial,35,8,1,78816,44,6,4,19,8.4,6,8.9,99,21,2
EMP_01145,Diseño,Maestría,Monterrey,Norte,Femenino,Casado,Propia,Auto propio,Música,Introvertido,Remoto,39,12,1,120791,38,11,8,7,7.5,4.5,10,100,23,8
EMP_01146,RRHH,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Rentada,Transporte público,Lectura,Ambivertido,Remoto,31,8,1,52074,37,2,1,16,6.7,6.5,8.5,93,21,5
EMP_01147,Tecnología,Licenciatura,Guadalajara,Occidente,Femenino,Soltero,Hipotecada,Transporte público,Viajes,Introvertido,Remoto,38,13,0,113856,42,3,5,38,7,7,10,98,22,8
EMP_01148,RRHH,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Familiar,Transporte público,Arte,Ambivertido,Presencial,28,2,0,42514,36,6,6,27,7.9,6.5,7,100,21,4
EMP_01149,Legal,Maestría,Guadalajara,Occidente,Femenino,Soltero,Rentada,Auto propio,Cocina,Introvertido,Presencial,30,2,0,80417,42,11,2,33,7.5,5,9.6,100,23,4
EMP_01150,Ventas,Maestría,Querétaro,Centro,Masculino,Divorciado,Familiar,Transporte público,Viajes,Introvertido,Remoto,33,11,1,105278,38,5,7,25,8.6,4,10,100,26,5
EMP_01151,Finanzas,Licenciatura,León,Centro,Femenino,Casado,Familiar,Transporte público,Música,Introvertido,Presencial,27,4,0,59087,41,13,5,21,7.9,5.1,7.6,94,20,5
EMP_01152,Marketing,Licenciatura,Mérida,Sureste,Masculino,Soltero,Propia,Auto propio,Deportes,Introvertido,Híbrido,27,1,0,39181,39,11,0,23,7.1,5,9,100,20,4
EMP_01153,Finanzas,Doctorado,Monterrey,Norte,Masculino,Unión libre,Propia,Auto propio,Música,Introvertido,Presencial,30,7,0,139134,43,4,4,20,6.8,5.5,10,100,22,6
EMP_01154,Finanzas,Bachillerato,Tijuana,Norte,No binario,Casado,Hipotecada,Auto propio,Deportes,Extrovertido,Híbrido,32,6,0,69769,45,11,6,13,6.8,5.7,8.3,99,21,3
EMP_01155,Tecnología,Bachillerato,Ciudad de México,Centro,Femenino,Casado,Hipotecada,Auto propio,Tecnología,Ambivertido,Presencial,30,4,0,83828,42,4,15,28,7.4,5.1,9.7,100,24,7
EMP_01156,Legal,Maestría,Ciudad de México,Centro,Femenino,Soltero,Propia,Transporte público,Lectura,Ambivertido,Remoto,28,6,0,124868,45,25,10,14,8.4,4.2,10,100,24,4
EMP_01157,Tecnología,Licenciatura,Monterrey,Norte,Masculino,Viudo,Propia,Caminando,Tecnología,Introvertido,Híbrido,27,0,0,83095,43,4,22,21,7.5,5.1,10,100,23,7
EMP_01158,Operaciones,Licenciatura,Guadalajara,Occidente,Masculino,Soltero,Propia,Transporte público,Tecnología,Introvertido,Presencial,27,5,0,35230,46,3,32,35,5.7,5.7,6.7,79,16,1
EMP_01159,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Unión libre,Hipotecada,Auto propio,Deportes,Extrovertido,Híbrido,31,5,0,89745,39,23,2,8,7.5,5,9.6,100,23,7
EMP_01160,Marketing,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Hipotecada,Bicicleta,Lectura,Introvertido,Presencial,33,6,1,72446,46,1,3,11,6.9,6.5,8.3,88,22,3
EMP_01161,RRHH,Maestría,Querétaro,Centro,Masculino,Casado,Propia,Uber/Taxi,Cocina,Introvertido,Presencial,28,6,0,69007,42,6,3,24,7.2,5.4,9.2,96,21,3
EMP_01162,Tecnología,Bachillerato,Puebla,Centro,Femenino,Unión libre,Familiar,Uber/Taxi,Viajes,Extrovertido,Presencial,30,2,0,65425,42,11,5,23,8.5,3.8,9.9,100,23,7
EMP_01163,Marketing,Licenciatura,Monterrey,Norte,Masculino,Unión libre,Propia,Auto propio,Arte,Introvertido,Híbrido,31,3,0,77951,37,6,13,17,7.4,4.5,8.9,100,24,5
EMP_01164,Operaciones,Licenciatura,Puebla,Centro,Masculino,Casado,Rentada,Transporte público,Cocina,Extrovertido,Presencial,32,4,0,58699,46,10,2,10,8.1,7.4,6.1,67,22,1
EMP_01165,Ventas,Maestría,Ciudad de México,Centro,Femenino,Casado,Propia,Uber/Taxi,Arte,Ambivertido,Remoto,25,3,0,68330,36,9,2,29,8.5,2.8,10,100,22,4
EMP_01166,Legal,Maestría,Monterrey,Norte,Femenino,Soltero,Propia,Transporte público,Tecnología,Extrovertido,Presencial,33,7,0,110408,50,4,14,36,6.9,5.3,8.7,100,22,5
EMP_01167,Tecnología,Licenciatura,Monterrey,Norte,Masculino,Unión libre,Rentada,Auto propio,Tecnología,Extrovertido,Remoto,29,6,0,74024,40,17,32,27,7.2,2.3,10,98,24,8
EMP_01168,Ventas,Maestría,Ciudad de México,Centro,Masculino,Unión libre,Hipotecada,Transporte público,Cocina,Extrovertido,Presencial,26,0,0,85088,35,9,8,24,7.2,5.2,10,100,25,3
EMP_01169,Tecnología,Maestría,Tijuana,Norte,Masculino,Casado,Propia,Auto propio,Cocina,Introvertido,Remoto,29,7,1,180135,42,7,21,16,8.3,5.7,10,97,25,7
EMP_01170,Legal,Licenciatura,Ciudad de México,Centro,Femenino,Soltero,Familiar,Transporte público,Arte,Introvertido,Presencial,23,0,0,77627,47,1,6,41,6,7.7,9.1,100,26,3
EMP_01171,Legal,Maestría,Ciudad de México,Centro,Masculino,Divorciado,Propia,Uber/Taxi,Videojuegos,Introvertido,Híbrido,31,8,2,67195,45,8,33,25,7.3,8.1,8.3,88,20,4
EMP_01172,Ventas,Licenciatura,Ciudad de México,Centro,Masculino,Casado,Rentada,Transporte público,Viajes,Introvertido,Presencial,29,4,0,68040,41,3,8,28,9,6.5,9.2,96,22,2
EMP_01173,Marketing,Licenciatura,Monterrey,Norte,Femenino,Casado,Rentada,Auto propio,Tecnología,Ambivertido,Presencial,30,2,0,63115,35,10,4,31,8.1,4,8.8,94,23,4
EMP_01174,Ventas,Licenciatura,Ciudad de México,Centro,Femenino,Unión libre,Familiar,Auto propio,Deportes,Introvertido,Presencial,31,9,0,62854,38,25,2,28,6.9,5,9.1,94,20,2
EMP_01175,Operaciones,Licenciatura,Tijuana,Norte,Femenino,Casado,Rentada,Transporte público,Deportes,Extrovertido,Presencial,33,7,0,61476,41,18,3,15,7.9,6,7.6,100,20,1
EMP_01176,Tecnología,Maestría,Monterrey,Norte,Femenino,Soltero,Rentada,Uber/Taxi,Deportes,Ambivertido,Híbrido,32,7,0,104292,39,17,4,19,8,3.9,10,100,26,7
EMP_01177,Tecnología,Maestría,Tijuana,Norte,Femenino,Unión libre,Hipotecada,Transporte público,Arte,Ambivertido,Presencial,28,6,0,107553,43,3,5,24,7.3,6.8,10,100,26,6
EMP_01178,Marketing,Maestría,Ciudad de México,Centro,Masculino,Divorciado,Rentada,Uber/Taxi,Viajes,Introvertido,Presencial,38,11,2,108597,37,1,5,34,8.5,5.2,10,96,22,6
EMP_01179,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Unión libre,Propia,Auto propio,Música,Introvertido,Híbrido,30,3,0,116876,41,11,21,14,7,3.6,9.7,90,22,8
EMP_01180,Ventas,Maestría,Guadalajara,Occidente,Masculino,Soltero,Hipotecada,Auto propio,Deportes,Ambivertido,Presencial,34,11,0,79984,35,18,4,36,7.5,4.2,10,100,24,4
EMP_01181,Legal,Maestría,Mérida,Sureste,Femenino,Unión libre,Rentada,Transporte público,Deportes,Ambivertido,Remoto,31,3,1,75324,43,20,2,7,8.2,3.7,8.8,100,21,6
EMP_01182,Operaciones,Maestría,Ciudad de México,Centro,Masculino,Casado,Familiar,Auto propio,Arte,Ambivertido,Presencial,34,6,2,78958,40,2,1,17,8.1,5.6,8.2,100,23,2
EMP_01183,Tecnología,Doctorado,Puebla,Centro,Femenino,Soltero,Familiar,Auto propio,Viajes,Introvertido,Híbrido,29,5,0,180014,40,5,16,39,7.5,5.2,10,100,26,7
EMP_01184,Operaciones,Licenciatura,Ciudad de México,Centro,Femenino,Casado,Rentada,Auto propio,Lectura,Ambivertido,Remoto,31,7,0,61555,41,6,11,30,7.5,4.3,9.4,100,24,4
EMP_01185,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Soltero,Hipotecada,Auto propio,Deportes,Extrovertido,Remoto,36,10,0,81782,41,2,5,36,6.6,6.3,10,97,25,8
EMP_01186,Operaciones,Licenciatura,Tijuana,Norte,Masculino,Casado,Rentada,Auto propio,Deportes,Extrovertido,Presencial,26,2,0,52707,44,25,3,19,7.7,6.6,7.5,100,22,2
EMP_01187,Tecnología,Doctorado,Puebla,Centro,Masculino,Viudo,Propia,Uber/Taxi,Música,Introvertido,Híbrido,32,4,0,172271,45,0,11,25,7.3,4.9,10,100,22,6
EMP_01188,Legal,Licenciatura,Querétaro,Centro,Femenino,Casado,Propia,Auto propio,Tecnología,Extrovertido,Presencial,34,9,1,66644,45,13,4,10,7.9,5.7,8.3,100,21,4
EMP_01189,Tecnología,Doctorado,Guadalajara,Occidente,Femenino,Divorciado,Hipotecada,Transporte público,Arte,Ambivertido,Presencial,35,13,2,129583,40,4,1,29,8.6,5.1,10,100,22,8
EMP_01190,Legal,Maestría,Puebla,Centro,Femenino,Soltero,Hipotecada,Auto propio,Tecnología,Extrovertido,Presencial,30,8,0,130502,45,21,13,22,7.7,5,10,100,26,4
EMP_01191,Diseño,Licenciatura,Guadalajara,Occidente,Femenino,Soltero,Rentada,Auto propio,Viajes,Introvertido,Remoto,25,1,0,61632,36,13,6,26,8.5,2.5,10,100,20,5
EMP_01192,RRHH,Licenciatura,Ciudad de México,Centro,Femenino,Casado,Rentada,Auto propio,Deportes,Ambivertido,Híbrido,28,0,0,38374,41,12,2,14,8.8,3.5,7.6,87,21,2
EMP_01193,Tecnología,Maestría,Tijuana,Norte,Masculino,Casado,Hipotecada,Auto propio,Arte,Ambivertido,Remoto,29,7,1,123212,35,3,15,26,6.5,5.1,10,100,25,9
EMP_01194,Marketing,Licenciatura,León,Centro,Masculino,Casado,Hipotecada,Auto propio,Cocina,Ambivertido,Presencial,31,8,0,82125,37,0,5,25,8.5,5.1,10,94,26,3
EMP_01195,Operaciones,Maestría,Guadalajara,Occidente,Masculino,Soltero,Rentada,Auto propio,Música,Introvertido,Presencial,42,13,0,94043,45,1,3,39,7.1,7,9.1,100,24,4
EMP_01196,Operaciones,Licenciatura,Ciudad de México,Centro,Masculino,Soltero,Propia,Auto propio,Cocina,Introvertido,Presencial,26,0,0,56374,48,6,9,40,8.8,5.9,8.3,100,23,2
EMP_01197,Tecnología,Maestría,Tijuana,Norte,Femenino,Casado,Propia,Uber/Taxi,Deportes,Introvertido,Remoto,34,7,0,158010,35,8,11,22,7.3,4.5,10,100,24,9
EMP_01198,Diseño,Licenciatura,Querétaro,Centro,Masculino,Casado,Hipotecada,Uber/Taxi,Lectura,Introvertido,Presencial,25,0,0,64072,37,4,6,30,7.1,5.9,10,100,21,5
EMP_01199,Tecnología,Maestría,Querétaro,Centro,Femenino,Soltero,Familiar,Transporte público,Viajes,Extrovertido,Híbrido,31,4,1,93350,44,5,4,35,7.8,4.9,10,100,23,6
EMP_01200,Legal,Licenciatura,Guadalajara,Occidente,Femenino,Viudo,Propia,Auto propio,Lectura,Extrovertido,Presencial,28,0,0,59929,46,6,1,23,7.3,7.4,7.2,85,22,4
EMP_01201,Tecnología,Maestría,Tijuana,Norte,Femenino,Casado,Rentada,Auto propio,Videojuegos,Introvertido,Presencial,24,1,1,105301,42,1,30,15,5.4,5.4,10,93,23,7
EMP_01202,Marketing,Licenciatura,Monterrey,Norte,Femenino,Casado,Familiar,Auto propio,Deportes,Ambivertido,Híbrido,28,5,0,57539,43,25,0,15,8.2,4.4,8.3,100,23,5
EMP_01203,Finanzas,Maestría,Tijuana,Norte,Masculino,Soltero,Rentada,Auto propio,Viajes,Ambivertido,Híbrido,37,8,0,115506,49,6,3,39,8,4.6,10,90,25,6
EMP_01204,Ventas,Bachillerato,Guadalajara,Occidente,Femenino,Casado,Familiar,Bicicleta,Lectura,Extrovertido,Remoto,22,0,0,39354,40,7,6,13,7.1,4.9,6.4,87,16,4
EMP_01205,Ventas,Bachillerato,Ciudad de México,Centro,Femenino,Soltero,Rentada,Transporte público,Deportes,Introvertido,Presencial,24,2,0,43989,38,5,7,48,7.8,4.9,7.5,95,20,2
EMP_01206,Legal,Maestría,Ciudad de México,Centro,Masculino,Casado,Familiar,Auto propio,Deportes,Ambivertido,Presencial,27,2,0,123974,50,13,19,10,7,6.1,9.6,100,26,5
EMP_01207,Operaciones,Maestría,Monterrey,Norte,Femenino,Casado,Hipotecada,Motocicleta,Videojuegos,Extrovertido,Híbrido,29,4,0,76425,38,16,10,19,7.8,3,8.9,100,23,3
EMP_01208,Ventas,Bachillerato,León,Centro,Femenino,Soltero,Rentada,Auto propio,Videojuegos,Introvertido,Remoto,26,1,1,57005,41,4,13,31,7.3,3.2,9.3,100,22,5
EMP_01209,Operaciones,Maestría,Querétaro,Centro,Masculino,Soltero,Rentada,Auto propio,Lectura,Extrovertido,Híbrido,32,8,0,55056,40,3,2,36,9.2,4.5,8.3,80,23,2
EMP_01210,Diseño,Licenciatura,Ciudad de México,Centro,Femenino,Viudo,Hipotecada,Transporte público,Música,Extrovertido,Remoto,27,0,0,62083,38,7,10,20,6.9,3.6,10,100,21,5
EMP_01211,Tecnología,Licenciatura,Monterrey,Norte,Masculino,Unión libre,Rentada,Auto propio,Deportes,Introvertido,Remoto,32,5,0,101189,38,11,3,30,8.7,4.9,10,100,25,7
EMP_01212,Tecnología,Doctorado,Ciudad de México,Centro,Masculino,Unión libre,Propia,Transporte público,Deportes,Introvertido,Híbrido,40,16,1,214743,41,16,12,14,9,2.7,10,100,26,7
EMP_01213,Ventas,Licenciatura,Querétaro,Centro,Femenino,Soltero,Hipotecada,Uber/Taxi,Deportes,Ambivertido,Presencial,28,1,0,56802,35,1,9,42,7.5,4.7,8,92,20,2
EMP_01214,Legal,Maestría,Ciudad de México,Centro,Masculino,Soltero,Propia,Auto propio,Viajes,Extrovertido,Híbrido,32,7,0,142340,44,11,2,27,7.1,5.5,10,93,25,4
EMP_01215,Finanzas,Licenciatura,Monterrey,Norte,Masculino,Casado,Hipotecada,Uber/Taxi,Videojuegos,Extrovertido,Híbrido,28,5,0,107192,45,4,15,26,7.6,5.2,10,95,25,5
EMP_01216,Legal,Licenciatura,Monterrey,Norte,Femenino,Unión libre,Familiar,Transporte público,Deportes,Extrovertido,Remoto,28,0,1,69325,43,3,0,19,8.3,6.1,9.8,79,24,5
EMP_01217,Marketing,Bachillerato,Tijuana,Norte,Masculino,Casado,Hipotecada,Auto propio,Arte,Ambivertido,Híbrido,29,1,0,54007,35,4,4,42,8.1,5.1,9.5,92,21,5
EMP_01218,Legal,Maestría,León,Centro,Masculino,Casado,Rentada,Uber/Taxi,Lectura,Ambivertido,Presencial,34,5,0,102422,47,2,5,30,7.1,8.4,10,98,23,4
EMP_01219,Tecnología,Licenciatura,Guadalajara,Occidente,Femenino,Soltero,Familiar,Transporte público,Videojuegos,Ambivertido,Remoto,32,6,0,115898,37,6,8,37,8,3.9,10,100,22,8
EMP_01220,Finanzas,Maestría,León,Centro,Masculino,Soltero,Hipotecada,Auto propio,Deportes,Extrovertido,Presencial,29,5,0,112732,45,25,3,15,7.5,3.3,10,100,22,5
EMP_01221,Tecnología,Doctorado,Ciudad de México,Centro,Masculino,Casado,Rentada,Transporte público,Cocina,Ambivertido,Híbrido,35,9,0,139465,42,11,0,29,6,4.1,10,100,24,8
EMP_01222,Tecnología,Doctorado,Monterrey,Norte,Masculino,Soltero,Propia,Uber/Taxi,Arte,Ambivertido,Presencial,40,11,0,195554,37,2,3,31,8.4,4.6,10,100,22,8
EMP_01223,Operaciones,Licenciatura,Ciudad de México,Centro,Femenino,Casado,Hipotecada,Auto propio,Viajes,Ambivertido,Híbrido,31,7,0,55662,43,7,2,23,7.3,7.5,7.8,85,23,2
EMP_01224,Marketing,Bachillerato,Ciudad de México,Centro,Femenino,Casado,Propia,Transporte público,Viajes,Ambivertido,Híbrido,29,0,0,49817,43,5,8,22,9,6.2,7.4,100,20,5
EMP_01225,Tecnología,Maestría,Ciudad de México,Centro,Femenino,Soltero,Familiar,Auto propio,Deportes,Ambivertido,Híbrido,30,5,0,105937,40,21,11,22,9,3.7,10,100,25,8
EMP_01226,RRHH,Bachillerato,Tijuana,Norte,Masculino,Divorciado,Rentada,Transporte público,Cocina,Ambivertido,Remoto,29,6,1,57576,35,5,2,13,8.6,4.7,8.5,84,21,4
EMP_01227,Legal,Doctorado,Ciudad de México,Centro,Masculino,Unión libre,Familiar,Auto propio,Cocina,Extrovertido,Remoto,40,17,1,183608,50,2,2,14,6.8,5.5,10,94,25,4
EMP_01228,Ventas,Licenciatura,Guadalajara,Occidente,Masculino,Unión libre,Hipotecada,Motocicleta,Música,Ambivertido,Presencial,26,4,0,63027,42,7,9,32,8.8,3.8,8.6,100,22,4
EMP_01229,Tecnología,Licenciatura,Guadalajara,Occidente,Masculino,Soltero,Familiar,Auto propio,Deportes,Introvertido,Remoto,30,6,1,58899,41,0,35,39,8.1,4.5,10,98,20,8
EMP_01230,Tecnología,Licenciatura,Tijuana,Norte,Femenino,Soltero,Propia,Transporte público,Música,Introvertido,Presencial,37,8,0,126433,45,4,19,41,8.1,4.2,10,93,23,7
EMP_01231,Finanzas,Bachillerato,Monterrey,Norte,Femenino,Soltero,Rentada,Auto propio,Videojuegos,Introvertido,Híbrido,31,5,0,69907,45,4,16,41,7.4,4.6,8.3,85,23,4
EMP_01232,Legal,Licenciatura,Monterrey,Norte,Femenino,Soltero,Hipotecada,Auto propio,Tecnología,Extrovertido,Híbrido,28,4,1,75436,46,4,11,41,7.6,6.6,8.5,93,25,2
EMP_01233,RRHH,Bachillerato,Tijuana,Norte,No binario,Casado,Propia,Auto propio,Viajes,Introvertido,Presencial,27,5,0,43235,35,4,4,30,9.7,3.8,9.2,92,20,2
EMP_01234,Marketing,Licenciatura,León,Centro,Masculino,Viudo,Hipotecada,Uber/Taxi,Videojuegos,Introvertido,Híbrido,29,7,0,18000,39,0,50,22,8.5,4.5,6.6,75,14,5
EMP_01235,RRHH,Doctorado,León,Centro,Masculino,Soltero,Familiar,Auto propio,Lectura,Introvertido,Presencial,31,6,0,115076,35,7,13,38,6.2,1.9,10,100,24,4
EMP_01236,Finanzas,Maestría,Ciudad de México,Centro,Femenino,Casado,Propia,Auto propio,Videojuegos,Introvertido,Presencial,27,1,0,59108,44,6,26,25,8.9,4.8,8.4,95,19,5
EMP_01237,Operaciones,Licenciatura,Puebla,Centro,No binario,Soltero,Hipotecada,Auto propio,Viajes,Ambivertido,Presencial,30,4,0,55463,45,4,4,40,9.3,5.1,7.4,74,20,1
EMP_01238,Finanzas,Licenciatura,Puebla,Centro,Masculino,Soltero,Familiar,Transporte público,Tecnología,Introvertido,Presencial,28,0,0,60244,50,21,4,30,7.6,7,7.1,87,22,3
EMP_01239,Finanzas,Licenciatura,Tijuana,Norte,Femenino,Soltero,Rentada,Auto propio,Arte,Introvertido,Presencial,23,1,0,82849,46,2,10,38,6.9,6.4,9.4,72,24,3
EMP_01240,Ventas,Licenciatura,Querétaro,Centro,Femenino,Casado,Familiar,Transporte público,Arte,Extrovertido,Presencial,35,9,1,64856,42,4,1,14,7.9,5,8.4,89,20,3
EMP_01241,Operaciones,Licenciatura,León,Centro,Masculino,Casado,Hipotecada,Transporte público,Cocina,Introvertido,Presencial,34,6,2,71814,48,9,20,17,8.6,6.9,7.2,100,21,2
EMP_01242,Legal,Maestría,Mérida,Sureste,Femenino,Soltero,Familiar,Transporte público,Lectura,Introvertido,Presencial,38,12,0,91638,50,3,12,32,7.6,6.3,8.2,100,22,3
EMP_01243,Ventas,Maestría,Querétaro,Centro,Masculino,Unión libre,Familiar,Auto propio,Arte,Introvertido,Remoto,28,6,0,99801,38,9,9,25,7.2,4.6,10,100,24,6
EMP_01244,Finanzas,Licenciatura,Ciudad de México,Centro,Femenino,Casado,Familiar,Uber/Taxi,Cocina,Introvertido,Remoto,34,8,1,94943,40,20,8,10,7.3,4.6,10,100,25,4
EMP_01245,Marketing,Licenciatura,Mérida,Sureste,Femenino,Casado,Rentada,Transporte público,Lectura,Ambivertido,Remoto,29,1,0,48561,36,3,2,30,9.2,5.8,10,99,21,4
EMP_01246,Legal,Maestría,Tijuana,Norte,Masculino,Soltero,Familiar,Bicicleta,Cocina,Ambivertido,Presencial,35,11,0,143286,48,5,7,25,6.2,7.6,10,100,22,3
EMP_01247,RRHH,Licenciatura,Monterrey,Norte,Femenino,Soltero,Rentada,Bicicleta,Lectura,Introvertido,Presencial,31,6,0,63346,39,5,10,28,7.2,4.6,8.9,100,20,4
EMP_01248,RRHH,Licenciatura,Monterrey,Norte,Femenino,Casado,Rentada,Uber/Taxi,Cocina,Extrovertido,Presencial,36,13,0,72657,35,8,7,23,8.7,5.1,8.8,94,24,3
EMP_01249,Legal,Doctorado,Tijuana,Norte,Masculino,Casado,Familiar,Auto propio,Deportes,Extrovertido,Presencial,35,7,0,150985,49,25,5,11,6.2,7.7,10,100,26,3
EMP_01250,Ventas,Bachillerato,León,Centro,Masculino,Casado,Propia,Transporte público,Lectura,Extrovertido,Presencial,26,0,0,41224,44,7,2,30,7.3,5.8,7.3,84,17,3
EMP_01251,Operaciones,Doctorado,Ciudad de México,Centro,Masculino,Casado,Rentada,Bicicleta,Deportes,Introvertido,Presencial,34,8,0,126868,46,2,4,21,7.6,7,10,100,26,2
EMP_01252,Diseño,Licenciatura,Monterrey,Norte,Masculino,Casado,Rentada,Uber/Taxi,Cocina,Extrovertido,Híbrido,32,6,1,83430,35,20,7,27,7.8,4,10,100,25,6
EMP_01253,Legal,Licenciatura,Puebla,Centro,Femenino,Casado,Propia,Bicicleta,Arte,Introvertido,Presencial,36,8,2,78737,46,5,1,14,6,6.7,7.4,86,24,4
EMP_01254,Tecnología,Doctorado,Ciudad de México,Centro,Masculino,Unión libre,Rentada,Uber/Taxi,Cocina,Introvertido,Híbrido,32,8,0,152355,43,6,0,21,6.1,5.9,10,100,23,7
EMP_01255,Ventas,Licenciatura,Guadalajara,Occidente,Femenino,Casado,Rentada,Transporte público,Tecnología,Introvertido,Presencial,29,7,1,71161,45,1,8,20,6,7.5,7.3,77,23,3
EMP_01256,Legal,Maestría,Puebla,Centro,Femenino,Viudo,Hipotecada,Transporte público,Tecnología,Ambivertido,Presencial,36,10,0,115116,54,9,7,19,7.7,5.7,9.9,100,24,5
